# Time (s), Angle of Attack (°), Mach Number, Speed - Velocity Magnitude (m/s), acceleration Magnitude (m/s²), X (m), Y (m), Z (m), Latitude (°), Longitude (°), Pressure (Pa), Ax (m/s²), Ay (m/s²), Az (m/s²), α1 (rad/s²), α2 (rad/s²), α3 (rad/s²), Aerodynamic Drag Force (N), thrust Power (W), Reynolds Number
44.520000,69.622529,0.077029,28.390836,0.170161,765.261571,514.798748,2673.867477,39.394680,-8.280382,74715.115444,-0.126349,-0.111749,0.022425,0.000000,0.000000,0.000000,-219.130036,0.000000,185214.190204
44.530000,69.625344,0.077028,28.391240,0.169868,765.225589,514.684802,2673.609937,39.394679,-8.280383,74717.473469,-0.126147,-0.111522,0.022472,0.000000,0.000000,0.000000,-219.131729,0.000000,185216.501361
44.540000,69.628152,0.077027,28.391643,0.169576,765.189594,514.570846,2673.352399,39.394678,-8.280383,74719.831473,-0.125946,-0.111295,0.022519,0.000000,0.000000,0.000000,-219.133415,0.000000,185218.809996
44.550000,69.630954,0.077026,28.392044,0.169285,765.153587,514.456879,2673.094863,39.394677,-8.280384,74722.189457,-0.125745,-0.111069,0.022566,0.000000,0.000000,0.000000,-219.135093,0.000000,185221.116118
44.560000,69.633749,0.077025,28.392444,0.168994,765.117567,514.342900,2672.837330,39.394676,-8.280384,74724.547421,-0.125544,-0.110843,0.022613,0.000000,0.000000,0.000000,-219.136765,0.000000,185223.419737
44.570000,69.636538,0.077024,28.392843,0.168704,765.081535,514.228911,2672.579799,39.394675,-8.280385,74726.905363,-0.125345,-0.110618,0.022660,0.000000,0.000000,0.000000,-219.138430,0.000000,185225.720863
44.580000,69.639320,0.077023,28.393240,0.168415,765.045490,514.114910,2672.322270,39.394674,-8.280385,74729.263285,-0.125145,-0.110393,0.022706,0.000000,0.000000,0.000000,-219.140088,0.000000,185228.019504
44.590000,69.642095,0.077022,28.393635,0.168127,765.009432,514.000899,2672.064743,39.394673,-8.280385,74731.621186,-0.124946,-0.110169,0.022753,0.000000,0.000000,0.000000,-219.141739,0.000000,185230.315670
44.600000,69.644864,0.077021,28.394029,0.167839,764.973362,513.886876,2671.807219,39.394672,-8.280386,74733.979066,-0.124748,-0.109946,0.022799,0.000000,0.000000,0.000000,-219.143383,0.000000,185232.609371
44.610000,69.647626,0.077020,28.394422,0.167552,764.937280,513.772842,2671.549697,39.394671,-8.280386,74736.336926,-0.124550,-0.109723,0.022845,0.000000,0.000000,0.000000,-219.145020,0.000000,185234.900615
44.620000,69.650381,0.077019,28.394813,0.167266,764.901185,513.658798,2671.292177,39.394670,-8.280387,74738.694764,-0.124352,-0.109500,0.022890,0.000000,0.000000,0.000000,-219.146650,0.000000,185237.189412
44.630000,69.653130,0.077018,28.395202,0.166980,764.865078,513.544742,2671.034660,39.394669,-8.280387,74741.052582,-0.124155,-0.109278,0.022936,0.000000,0.000000,0.000000,-219.148273,0.000000,185239.475772
44.640000,69.655872,0.077017,28.395590,0.166695,764.828958,513.430676,2670.777144,39.394668,-8.280387,74743.410378,-0.123959,-0.109057,0.022981,0.000000,0.000000,0.000000,-219.149890,0.000000,185241.759702
44.650000,69.658608,0.077016,28.395977,0.166411,764.792826,513.316598,2670.519632,39.394667,-8.280388,74745.768153,-0.123763,-0.108836,0.023026,0.000000,0.000000,0.000000,-219.151500,0.000000,185244.041214
44.660000,69.661337,0.077015,28.396362,0.166128,764.756682,513.202510,2670.262121,39.394666,-8.280388,74748.125908,-0.123567,-0.108615,0.023071,0.000000,0.000000,0.000000,-219.153103,0.000000,185246.320315
44.670000,69.664060,0.077015,28.396746,0.165845,764.720525,513.088411,2670.004613,39.394665,-8.280389,74750.483641,-0.123372,-0.108395,0.023116,0.000000,0.000000,0.000000,-219.154700,0.000000,185248.597014
44.680000,69.666776,0.077014,28.397128,0.165563,764.684356,512.974301,2669.747107,39.394664,-8.280389,74752.841353,-0.123177,-0.108176,0.023161,0.000000,0.000000,0.000000,-219.156289,0.000000,185250.871322
44.690000,69.669486,0.077013,28.397509,0.165282,764.648174,512.860180,2669.489603,39.394663,-8.280390,74755.199044,-0.122983,-0.107957,0.023205,0.000000,0.000000,0.000000,-219.157873,0.000000,185253.143246
44.700000,69.672189,0.077012,28.397889,0.165001,764.611981,512.746049,2669.232102,39.394662,-8.280390,74757.556713,-0.122789,-0.107739,0.023249,0.000000,0.000000,0.000000,-219.159449,0.000000,185255.412796
44.710000,69.674886,0.077011,28.398267,0.164721,764.575775,512.631906,2668.974603,39.394661,-8.280390,74759.914362,-0.122596,-0.107521,0.023293,0.000000,0.000000,0.000000,-219.161019,0.000000,185257.679980
44.720000,69.677576,0.077010,28.398643,0.164442,764.539556,512.517753,2668.717106,39.394660,-8.280391,74762.271989,-0.122403,-0.107304,0.023337,0.000000,0.000000,0.000000,-219.162582,0.000000,185259.944808
44.730000,69.680260,0.077009,28.399019,0.164163,764.503326,512.403589,2668.459612,39.394659,-8.280391,74764.629594,-0.122210,-0.107087,0.023381,0.000000,0.000000,0.000000,-219.164139,0.000000,185262.207290
44.740000,69.682938,0.077008,28.399392,0.163886,764.467083,512.289415,2668.202120,39.394658,-8.280392,74766.987179,-0.122018,-0.106871,0.023424,0.000000,0.000000,0.000000,-219.165689,0.000000,185264.467433
44.750000,69.685609,0.077007,28.399765,0.163609,764.430828,512.175230,2667.944630,39.394657,-8.280392,74769.344741,-0.121827,-0.106655,0.023467,0.000000,0.000000,0.000000,-219.167233,0.000000,185266.725246
44.760000,69.688274,0.077006,28.400136,0.163332,764.394561,512.061034,2667.687143,39.394656,-8.280393,74771.702283,-0.121636,-0.106440,0.023510,0.000000,0.000000,0.000000,-219.168770,0.000000,185268.980738
44.770000,69.690933,0.077005,28.400505,0.163056,764.358282,511.946827,2667.429658,39.394655,-8.280393,74774.059802,-0.121445,-0.106225,0.023553,0.000000,0.000000,0.000000,-219.170301,0.000000,185271.233919
44.780000,69.693585,0.077004,28.400873,0.162781,764.321990,511.832610,2667.172175,39.394654,-8.280393,74776.417301,-0.121255,-0.106011,0.023596,0.000000,0.000000,0.000000,-219.171826,0.000000,185273.484796
44.790000,69.696231,0.077003,28.401240,0.162507,764.285687,511.718382,2666.914695,39.394653,-8.280394,74778.774777,-0.121065,-0.105797,0.023639,0.000000,0.000000,0.000000,-219.173344,0.000000,185275.733378
44.800000,69.698870,0.077002,28.401605,0.162234,764.249371,511.604144,2666.657217,39.394652,-8.280394,74781.132232,-0.120876,-0.105584,0.023681,0.000000,0.000000,0.000000,-219.174855,0.000000,185277.979675
44.810000,69.701503,0.077001,28.401969,0.161961,764.213043,511.489895,2666.399742,39.394651,-8.280395,74783.489665,-0.120687,-0.105371,0.023723,0.000000,0.000000,0.000000,-219.176361,0.000000,185280.223694
44.820000,69.704130,0.077000,28.402332,0.161688,764.176703,511.375635,2666.142269,39.394650,-8.280395,74785.847077,-0.120499,-0.105159,0.023765,0.000000,0.000000,0.000000,-219.177860,0.000000,185282.465444
44.830000,69.706751,0.076999,28.402693,0.161417,764.140351,511.261365,2665.884798,39.394649,-8.280395,74788.204467,-0.120311,-0.104947,0.023807,0.000000,0.000000,0.000000,-219.179352,0.000000,185284.704934
44.840000,69.709365,0.076998,28.403053,0.161146,764.103987,511.147085,2665.627330,39.394648,-8.280396,74790.561835,-0.120123,-0.104736,0.023849,0.000000,0.000000,0.000000,-219.180839,0.000000,185286.942173
44.850000,69.711974,0.076997,28.403411,0.160876,764.067612,511.032794,2665.369864,39.394647,-8.280396,74792.919181,-0.119936,-0.104525,0.023890,0.000000,0.000000,0.000000,-219.182319,0.000000,185289.177168
44.860000,69.714576,0.076996,28.403768,0.160606,764.031224,510.918493,2665.112400,39.394645,-8.280397,74795.276505,-0.119750,-0.104315,0.023931,0.000000,0.000000,0.000000,-219.183793,0.000000,185291.409929
44.870000,69.717171,0.076995,28.404124,0.160337,763.994824,510.804181,2664.854939,39.394644,-8.280397,74797.633807,-0.119564,-0.104105,0.023972,0.000000,0.000000,0.000000,-219.185261,0.000000,185293.640464
