# Time (s), Angle of Attack (°), Speed - Velocity Magnitude (m/s), acceleration Magnitude (m/s²), X (m), Y (m), Z (m), Latitude (°), Longitude (°), Pressure (Pa), Ax (m/s²), Ay (m/s²), Az (m/s²), Aerodynamic Drag Force (N), thrust Power (W)
32.720000,52.190406,23.510180,2.196479,815.230261,786.656313,2884.941445,39.397126,-8.279800,72777.294194,-1.266502,-1.527793,-0.941457,-185.189313,0.000000
32.760000,52.392211,23.552397,2.176345,815.305567,786.511285,2884.014487,39.397124,-8.279800,72785.776015,-1.255452,-1.514527,-0.930873,-185.560820,0.000000
32.800000,52.592065,23.594398,2.156377,815.378863,786.363834,2883.086039,39.397123,-8.279799,72794.271465,-1.244500,-1.501381,-0.920346,-185.930337,0.000000
32.840000,52.789983,23.636177,2.136575,815.450169,786.213980,2882.156120,39.397122,-8.279798,72802.780383,-1.233647,-1.488353,-0.909877,-186.297820,0.000000
32.880000,52.985981,23.677730,2.116938,815.519500,786.061746,2881.224744,39.397120,-8.279797,72811.302633,-1.222890,-1.475441,-0.899467,-186.663227,0.000000
32.920000,53.180075,23.719053,2.097465,815.586875,785.907150,2880.291929,39.397119,-8.279796,72819.838047,-1.212229,-1.462643,-0.889119,-187.026517,0.000000
32.960000,53.372282,23.760140,2.078153,815.652310,785.750214,2879.357692,39.397118,-8.279796,72828.386477,-1.201662,-1.449959,-0.878832,-187.387653,0.000000
33.000000,53.562617,23.800989,2.059001,815.715823,785.590958,2878.422048,39.397116,-8.279795,72836.947774,-1.191187,-1.437386,-0.868609,-187.746596,0.000000
33.040000,53.751096,23.841595,2.040010,815.777430,785.429403,2877.485014,39.397115,-8.279794,72845.521787,-1.180804,-1.424923,-0.858449,-188.103312,0.000000
33.080000,53.937735,23.881955,2.021176,815.837147,785.265567,2876.546608,39.397113,-8.279793,72854.108368,-1.170512,-1.412569,-0.848354,-188.457767,0.000000
33.120000,54.122550,23.922065,2.002500,815.894992,785.099471,2875.606843,39.397112,-8.279793,72862.707370,-1.160309,-1.400322,-0.838325,-188.809929,0.000000
33.160000,54.305557,23.961923,1.983979,815.950980,784.931135,2874.665738,39.397110,-8.279792,72871.318645,-1.150193,-1.388181,-0.828362,-189.159768,0.000000
33.200000,54.486772,24.001525,1.965614,816.005128,784.760578,2873.723307,39.397109,-8.279791,72879.942048,-1.140165,-1.376144,-0.818467,-189.507254,0.000000
33.240000,54.666212,24.040869,1.947402,816.057451,784.587819,2872.779566,39.397107,-8.279791,72888.577433,-1.130223,-1.364210,-0.808641,-189.852361,0.000000
33.280000,54.843890,24.079952,1.929342,816.107966,784.412877,2871.834532,39.397106,-8.279790,72897.224657,-1.120365,-1.352379,-0.798883,-190.195061,0.000000
33.320000,55.019825,24.118772,1.911434,816.156689,784.235771,2870.888219,39.397104,-8.279790,72905.883577,-1.110592,-1.340649,-0.789194,-190.535331,0.000000
33.360000,55.194031,24.157325,1.893677,816.203634,784.056521,2869.940644,39.397102,-8.279789,72914.554051,-1.100902,-1.329018,-0.779577,-190.873147,0.000000
33.400000,55.366524,24.195611,1.876069,816.248819,783.875143,2868.991821,39.397101,-8.279789,72923.235938,-1.091293,-1.317485,-0.770030,-191.208488,0.000000
33.440000,55.537319,24.233628,1.858609,816.292257,783.691658,2868.041766,39.397099,-8.279788,72931.929099,-1.081766,-1.306050,-0.760554,-191.541333,0.000000
33.480000,55.706433,24.271373,1.841296,816.333964,783.506083,2867.090495,39.397097,-8.279788,72940.633395,-1.072318,-1.294711,-0.751151,-191.871664,0.000000
33.520000,55.873880,24.308844,1.824130,816.373955,783.318437,2866.138021,39.397096,-8.279787,72949.348688,-1.062950,-1.283468,-0.741820,-192.199461,0.000000
33.560000,56.039677,24.346042,1.807109,816.412246,783.128737,2865.184361,39.397094,-8.279787,72958.074841,-1.053661,-1.272319,-0.732562,-192.524709,0.000000
33.600000,56.203838,24.382963,1.790232,816.448851,782.937001,2864.229528,39.397092,-8.279786,72966.811719,-1.044449,-1.261263,-0.723377,-192.847392,0.000000
33.640000,56.366379,24.419607,1.773499,816.483785,782.743247,2863.273538,39.397091,-8.279786,72975.559188,-1.035313,-1.250299,-0.714266,-193.167496,0.000000
33.680000,56.527315,24.455972,1.756907,816.517062,782.547493,2862.316406,39.397089,-8.279785,72984.317114,-1.026254,-1.239426,-0.705230,-193.485009,0.000000
33.720000,56.686662,24.492059,1.740458,816.548697,782.349756,2861.358144,39.397087,-8.279785,72993.085365,-1.017270,-1.228644,-0.696268,-193.799918,0.000000
33.760000,56.844433,24.527865,1.724149,816.578705,782.150053,2860.398769,39.397085,-8.279785,73001.863809,-1.008361,-1.217951,-0.687380,-194.112212,0.000000
33.800000,57.000645,24.563391,1.707979,816.607099,781.948401,2859.438294,39.397083,-8.279784,73010.652318,-0.999525,-1.207347,-0.678568,-194.421883,0.000000
33.840000,57.155313,24.598635,1.691948,816.633894,781.744817,2858.476734,39.397082,-8.279784,73019.450760,-0.990762,-1.196831,-0.669831,-194.728921,0.000000
33.880000,57.308450,24.633597,1.676054,816.659104,781.539319,2857.514101,39.397080,-8.279784,73028.259009,-0.982071,-1.186401,-0.661170,-195.033319,0.000000
33.920000,57.460071,24.668276,1.660297,816.682742,781.331922,2856.550411,39.397078,-8.279784,73037.076938,-0.973452,-1.176057,-0.652584,-195.335071,0.000000
33.960000,57.610192,24.702673,1.644676,816.704823,781.122643,2855.585676,39.397076,-8.279783,73045.904421,-0.964904,-1.165799,-0.644074,-195.634170,0.000000
34.000000,57.758827,24.736787,1.629190,816.725360,780.911499,2854.619911,39.397074,-8.279783,73054.741334,-0.956427,-1.155625,-0.635640,-195.930613,0.000000
34.040000,57.905989,24.770618,1.613837,816.744367,780.698506,2853.653129,39.397072,-8.279783,73063.587552,-0.948018,-1.145534,-0.627283,-196.224396,0.000000
34.080000,58.051694,24.804166,1.598618,816.761856,780.483681,2852.685343,39.397070,-8.279783,73072.442954,-0.939679,-1.135526,-0.619001,-196.515516,0.000000
34.120000,58.195956,24.837431,1.583531,816.777843,780.267038,2851.716567,39.397068,-8.279782,73081.307419,-0.931408,-1.125601,-0.610795,-196.803971,0.000000
34.160000,58.338788,24.870413,1.568575,816.792339,780.048594,2850.746814,39.397066,-8.279782,73090.180826,-0.923205,-1.115757,-0.602666,-197.089760,0.000000
34.200000,58.480205,24.903112,1.553750,816.805358,779.828366,2849.776096,39.397064,-8.279782,73099.063056,-0.915070,-1.105993,-0.594613,-197.372884,0.000000
34.240000,58.620221,24.935529,1.539054,816.816913,779.606367,2848.804427,39.397062,-8.279782,73107.953992,-0.907000,-1.096310,-0.586636,-197.653342,0.000000
34.280000,58.758849,24.967664,1.524486,816.827017,779.382615,2847.831820,39.397060,-8.279782,73116.853516,-0.898997,-1.086705,-0.578735,-197.931136,0.000000
34.320000,58.896103,24.999517,1.510047,816.835682,779.157124,2846.858286,39.397058,-8.279782,73125.761514,-0.891059,-1.077180,-0.570910,-198.206268,0.000000
34.360000,59.031996,25.031090,1.495734,816.842921,778.929909,2845.883839,39.397056,-8.279782,73134.677869,-0.883186,-1.067732,-0.563161,-198.478742,0.000000
34.400000,59.166543,25.062382,1.481547,816.848748,778.700986,2844.908490,39.397054,-8.279782,73143.602470,-0.875377,-1.058361,-0.555488,-198.748561,0.000000
34.440000,59.299756,25.093394,1.467485,816.853174,778.470369,2843.932253,39.397052,-8.279782,73152.535203,-0.867633,-1.049067,-0.547891,-199.015729,0.000000
34.480000,59.431648,25.124127,1.453548,816.856211,778.238074,2842.955140,39.397050,-8.279782,73161.475957,-0.859951,-1.039849,-0.540369,-199.280251,0.000000
34.520000,59.562234,25.154581,1.439734,816.857873,778.004116,2841.977162,39.397048,-8.279782,73170.424623,-0.852332,-1.030707,-0.532923,-199.542133,0.000000
34.560000,59.691524,25.184758,1.426042,816.858171,777.768508,2840.998331,39.397046,-8.279782,73179.381091,-0.844776,-1.021639,-0.525552,-199.801381,0.000000
34.600000,59.819534,25.214658,1.412472,816.857117,777.531265,2840.018659,39.397044,-8.279782,73188.345253,-0.837281,-1.012645,-0.518255,-200.058003,0.000000
34.640000,59.946275,25.244283,1.399023,816.854724,777.292402,2839.038158,39.397042,-8.279782,73197.317003,-0.829847,-1.003725,-0.511034,-200.312005,0.000000
34.680000,60.071760,25.273633,1.385694,816.851003,777.051933,2838.056839,39.397039,-8.279782,73206.296234,-0.822475,-0.994878,-0.503887,-200.563396,0.000000
34.720000,60.196002,25.302709,1.372484,816.845965,776.809873,2837.074714,39.397037,-8.279782,73215.282843,-0.815162,-0.986103,-0.496815,-200.812184,0.000000
34.760000,60.319013,25.331512,1.359393,816.839624,776.566235,2836.091794,39.397035,-8.279782,73224.276725,-0.807910,-0.977400,-0.489816,-201.058378,0.000000
34.800000,60.440805,25.360044,1.346419,816.831990,776.321032,2835.108091,39.397033,-8.279782,73233.277778,-0.800716,-0.968768,-0.482892,-201.301989,0.000000
34.840000,60.561391,25.388305,1.333561,816.823075,776.074280,2834.123615,39.397031,-8.279782,73242.285901,-0.793582,-0.960207,-0.476041,-201.543026,0.000000
34.880000,60.680783,25.416298,1.320819,816.812890,775.825992,2833.138377,39.397028,-8.279782,73251.300994,-0.786506,-0.951716,-0.469263,-201.781499,0.000000
34.920000,60.798993,25.444022,1.308192,816.801447,775.576180,2832.152388,39.397026,-8.279782,73260.322957,-0.779488,-0.943295,-0.462557,-202.017420,0.000000
34.960000,60.916032,25.471479,1.295679,816.788756,775.324860,2831.165659,39.397024,-8.279782,73269.351691,-0.772527,-0.934943,-0.455925,-202.250801,0.000000
35.000000,61.031913,25.498671,1.283279,816.774830,775.072043,2830.178201,39.397022,-8.279782,73278.387101,-0.765624,-0.926659,-0.449364,-202.481653,0.000000
35.040000,61.146647,25.525599,1.270992,816.759678,774.817744,2829.190024,39.397019,-8.279783,73287.429090,-0.758777,-0.918444,-0.442875,-202.709988,0.000000
35.080000,61.260246,25.552264,1.258816,816.743312,774.561975,2828.201138,39.397017,-8.279783,73296.477562,-0.751987,-0.910296,-0.436458,-202.935820,0.000000
35.120000,61.372721,25.578668,1.246751,816.725744,774.304750,2827.211553,39.397015,-8.279783,73305.532425,-0.745253,-0.902215,-0.430112,-203.159161,0.000000
35.160000,61.484084,25.604812,1.234796,816.706982,774.046081,2826.221281,39.397012,-8.279783,73314.593584,-0.738573,-0.894200,-0.423836,-203.380025,0.000000
35.200000,61.594346,25.630698,1.222950,816.687039,773.785982,2825.230330,39.397010,-8.279784,73323.660949,-0.731949,-0.886252,-0.417631,-203.598426,0.000000
35.240000,61.703517,25.656326,1.211212,816.665925,773.524464,2824.238712,39.397008,-8.279784,73332.734428,-0.725380,-0.878369,-0.411495,-203.814377,0.000000
35.280000,61.811610,25.681699,1.199582,816.643651,773.261541,2823.246434,39.397005,-8.279784,73341.813932,-0.718864,-0.870551,-0.405429,-204.027893,0.000000
35.320000,61.918634,25.706818,1.188059,816.620226,772.997226,2822.253509,39.397003,-8.279784,73350.899371,-0.712403,-0.862798,-0.399432,-204.238989,0.000000
35.360000,62.024601,25.731684,1.176641,816.595661,772.731529,2821.259944,39.397001,-8.279785,73359.990658,-0.705995,-0.855108,-0.393504,-204.447680,0.000000
35.400000,62.129522,25.756300,1.165328,816.569967,772.464465,2820.265749,39.396998,-8.279785,73369.087706,-0.699639,-0.847483,-0.387643,-204.653981,0.000000
35.440000,62.233406,25.780667,1.154120,816.543153,772.196044,2819.270934,39.396996,-8.279785,73378.190425,-0.693337,-0.839920,-0.381851,-204.857907,0.000000
35.480000,62.336266,25.804785,1.143014,816.515230,771.926280,2818.275508,39.396993,-8.279786,73387.298743,-0.687087,-0.832420,-0.376125,-205.059475,0.000000
35.520000,62.438110,25.828658,1.132012,816.486207,771.655184,2817.279481,39.396991,-8.279786,73396.412564,-0.680888,-0.824983,-0.370467,-205.258700,0.000000
35.560000,62.538949,25.852286,1.121111,816.456095,771.382768,2816.282860,39.396988,-8.279786,73405.531808,-0.674741,-0.817607,-0.364875,-205.455598,0.000000
35.600000,62.638793,25.875672,1.110311,816.424904,771.109043,2815.285656,39.396986,-8.279787,73414.656394,-0.668645,-0.810293,-0.359348,-205.650187,0.000000
35.640000,62.737653,25.898816,1.099612,816.392643,770.834023,2814.287877,39.396983,-8.279787,73423.786242,-0.662600,-0.803039,-0.353887,-205.842482,0.000000
35.680000,62.835539,25.921721,1.089012,816.359321,770.557717,2813.289532,39.396981,-8.279787,73432.921270,-0.656605,-0.795846,-0.348491,-206.032500,0.000000
35.720000,62.932460,25.944388,1.078510,816.324949,770.280138,2812.290629,39.396978,-8.279788,73442.061401,-0.650660,-0.788713,-0.343159,-206.220258,0.000000
35.760000,63.028426,25.966818,1.068107,816.289536,770.001297,2811.291177,39.396976,-8.279788,73451.206555,-0.644765,-0.781639,-0.337892,-206.405773,0.000000
35.800000,63.123447,25.989015,1.057800,816.253091,769.721205,2810.291184,39.396973,-8.279789,73460.356657,-0.638919,-0.774625,-0.332687,-206.589063,0.000000
35.840000,63.217532,26.010979,1.047590,816.215624,769.439874,2809.290659,39.396971,-8.279789,73469.511629,-0.633122,-0.767669,-0.327546,-206.770145,0.000000
35.880000,63.310691,26.032712,1.037475,816.177144,769.157315,2808.289610,39.396968,-8.279789,73478.671396,-0.627373,-0.760771,-0.322467,-206.949036,0.000000
35.920000,63.402934,26.054215,1.027455,816.137660,768.873538,2807.288045,39.396966,-8.279790,73487.835885,-0.621673,-0.753931,-0.317450,-207.125754,0.000000
35.960000,63.494269,26.075491,1.017529,816.097182,768.588555,2806.285972,39.396963,-8.279790,73497.005021,-0.616020,-0.747149,-0.312494,-207.300317,0.000000
36.000000,63.584705,26.096542,1.007696,816.055718,768.302377,2805.283399,39.396961,-8.279791,73506.178733,-0.610415,-0.740424,-0.307599,-207.472743,0.000000
36.040000,63.674253,26.117368,0.997956,816.013277,768.015014,2804.280334,39.396958,-8.279791,73515.356947,-0.604857,-0.733755,-0.302765,-207.643049,0.000000
36.080000,63.762921,26.137972,0.988307,815.969868,767.726477,2803.276784,39.396955,-8.279792,73524.539595,-0.599346,-0.727142,-0.297991,-207.811254,0.000000
36.120000,63.850717,26.158355,0.978749,815.925501,767.436777,2802.272758,39.396953,-8.279792,73533.726605,-0.593881,-0.720586,-0.293275,-207.977375,0.000000
36.160000,63.937651,26.178520,0.969281,815.880183,767.145923,2801.268262,39.396950,-8.279793,73542.917909,-0.588463,-0.714084,-0.288619,-208.141431,0.000000
36.200000,64.023731,26.198468,0.959903,815.833923,766.853927,2800.263305,39.396948,-8.279793,73552.113438,-0.583090,-0.707638,-0.284021,-208.303440,0.000000
36.240000,64.108967,26.218200,0.950613,815.786731,766.560799,2799.257893,39.396945,-8.279794,73561.313126,-0.577763,-0.701246,-0.279481,-208.463420,0.000000
36.280000,64.193366,26.237719,0.941411,815.738614,766.266549,2798.252034,39.396942,-8.279795,73570.516905,-0.572481,-0.694908,-0.274998,-208.621389,0.000000
36.320000,64.276937,26.257026,0.932296,815.689582,765.971187,2797.245735,39.396940,-8.279795,73579.724711,-0.567243,-0.688624,-0.270571,-208.777366,0.000000
36.360000,64.359688,26.276123,0.923268,815.639641,765.674723,2796.239003,39.396937,-8.279796,73588.936477,-0.562050,-0.682393,-0.266201,-208.931369,0.000000
36.400000,64.441629,26.295012,0.914326,815.588802,765.377167,2795.231845,39.396934,-8.279796,73598.152141,-0.556902,-0.676215,-0.261887,-209.083417,0.000000
36.440000,64.522766,26.313694,0.905468,815.537071,765.078530,2794.224268,39.396932,-8.279797,73607.371640,-0.551797,-0.670090,-0.257628,-209.233527,0.000000
36.480000,64.603108,26.332171,0.896695,815.484458,764.778820,2793.216279,39.396929,-8.279798,73616.594910,-0.546735,-0.664017,-0.253423,-209.381719,0.000000
36.520000,64.682664,26.350446,0.888005,815.430970,764.478048,2792.207885,39.396926,-8.279798,73625.821890,-0.541717,-0.657996,-0.249273,-209.528010,0.000000
36.560000,64.761440,26.368519,0.879398,815.376614,764.176223,2791.199091,39.396924,-8.279799,73635.052520,-0.536741,-0.652026,-0.245176,-209.672419,0.000000
36.600000,64.839445,26.386392,0.870873,815.321401,763.873355,2790.189906,39.396921,-8.279799,73644.286739,-0.531808,-0.646107,-0.241132,-209.814964,0.000000
36.640000,64.916687,26.404068,0.862429,815.265336,763.569453,2789.180334,39.396918,-8.279800,73653.524489,-0.526918,-0.640239,-0.237141,-209.955664,0.000000
36.680000,64.993174,26.421548,0.854066,815.208428,763.264526,2788.170383,39.396915,-8.279801,73662.765710,-0.522069,-0.634422,-0.233201,-210.094536,0.000000
36.720000,65.068912,26.438834,0.845784,815.150685,762.958585,2787.160059,39.396913,-8.279801,73672.010346,-0.517262,-0.628654,-0.229314,-210.231600,0.000000
36.760000,65.143910,26.455927,0.837580,815.092114,762.651637,2786.149368,39.396910,-8.279802,73681.258339,-0.512496,-0.622935,-0.225477,-210.366873,0.000000
36.800000,65.218175,26.472829,0.829455,815.032724,762.343693,2785.138316,39.396907,-8.279803,73690.509633,-0.507771,-0.617266,-0.221690,-210.500374,0.000000
36.840000,65.291715,26.489541,0.821408,814.972520,762.034762,2784.126910,39.396904,-8.279803,73699.764169,-0.503087,-0.611646,-0.217954,-210.632120,0.000000
36.880000,65.364536,26.506067,0.813438,814.911512,761.724851,2783.115155,39.396902,-8.279804,73709.021903,-0.498443,-0.606074,-0.214267,-210.762130,0.000000
36.920000,65.436647,26.522406,0.805544,814.849707,761.413971,2782.103056,39.396899,-8.279805,73718.282771,-0.493839,-0.600550,-0.210629,-210.890422,0.000000
36.960000,65.508053,26.538562,0.797726,814.787111,761.102130,2781.090621,39.396896,-8.279806,73727.546722,-0.489275,-0.595074,-0.207039,-211.017014,0.000000
37.000000,65.578763,26.554535,0.789984,814.723732,760.789337,2780.077855,39.396893,-8.279806,73736.813704,-0.484750,-0.589645,-0.203497,-211.141924,0.000000
37.040000,65.648783,26.570328,0.782316,814.659578,760.475601,2779.064763,39.396890,-8.279807,73746.083666,-0.480265,-0.584263,-0.200002,-211.265169,0.000000
37.080000,65.718120,26.585941,0.774722,814.594655,760.160929,2778.051351,39.396887,-8.279808,73755.356556,-0.475818,-0.578928,-0.196554,-211.386768,0.000000
37.120000,65.786781,26.601378,0.767201,814.528971,759.845332,2777.037625,39.396885,-8.279809,73764.632324,-0.471410,-0.573639,-0.193153,-211.506738,0.000000
37.160000,65.854773,26.616638,0.759752,814.462533,759.528816,2776.023589,39.396882,-8.279809,73773.910919,-0.467040,-0.568396,-0.189797,-211.625097,0.000000
37.200000,65.922103,26.631725,0.752376,814.395348,759.211392,2775.009250,39.396879,-8.279810,73783.192294,-0.462708,-0.563199,-0.186487,-211.741862,0.000000
37.240000,65.988776,26.646639,0.745070,814.327422,758.893066,2773.994613,39.396876,-8.279811,73792.476398,-0.458414,-0.558046,-0.183222,-211.857051,0.000000
37.280000,66.054801,26.661382,0.737835,814.258763,758.573847,2772.979682,39.396873,-8.279812,73801.763185,-0.454158,-0.552939,-0.180001,-211.970681,0.000000
37.320000,66.120183,26.675956,0.730670,814.189377,758.253743,2771.964463,39.396870,-8.279813,73811.052607,-0.449938,-0.547876,-0.176823,-212.082770,0.000000
37.360000,66.184928,26.690363,0.723575,814.119271,757.932763,2770.948962,39.396867,-8.279813,73820.344618,-0.445755,-0.542858,-0.173690,-212.193335,0.000000
37.400000,66.249044,26.704604,0.716548,814.048452,757.610914,2769.933182,39.396865,-8.279814,73829.639172,-0.441609,-0.537883,-0.170598,-212.302393,0.000000
