ts,id,Ax,Ay,Az,Gx,Gy,Gz
84.775,IMU0,-6.897656250000001,6.868916015625,1.5615527343750002,60.64425770308124,-136.48459383753502,63.445378151260506
84.785,IMU0,-7.14673828125,7.117998046875001,-1.2933105468750001,62.675070028011206,-141.73669467787116,62.04481792717087
84.795,IMU0,-6.054609375,7.405400390625,2.4141796875000003,60.7843137254902,-143.4873949579832,61.20448179271709
84.805,IMU0,-6.926396484375,7.405400390625,0.258662109375,62.464985994397765,-144.46778711484595,59.173669467787114
84.815,IMU0,-5.805527343750001,7.558681640625,1.6381933593750002,62.11484593837535,-145.23809523809524,57.42296918767507
84.825,IMU0,-5.8917480468750005,7.616162109375001,1.7627343750000002,61.83473389355743,-145.16806722689077,55.74229691876751
84.835,IMU0,-5.1061816406250005,7.1658984375,1.427431640625,60.714285714285715,-144.95798319327733,50.98039215686275
84.845,IMU0,-5.2498828125,7.290439453125001,0.8813671875000001,60.15406162464986,-145.09803921568627,48.24929971988796
84.855,IMU0,-4.742138671875001,7.232958984375,2.040556640625,59.59383753501401,-145.0280112044818,45.23809523809524
84.865,IMU0,-4.46431640625,7.424560546875001,2.0980371093750003,59.80392156862745,-145.7983193277311,41.87675070028011
84.875,IMU0,-4.3301953125,7.462880859375001,1.149609375,60.714285714285715,-146.84873949579833,38.02521008403362
84.885,IMU0,-4.1002734375,7.5012011718750005,1.8489550781250002,60.15406162464986,-147.2689075630252,34.31372549019608
84.895,IMU0,-3.4105078125,7.443720703125001,2.3375390625000003,58.82352941176471,-147.61904761904762,30.742296918767508
84.905,IMU0,-3.8416113281250004,7.549101562500001,1.5232324218750002,57.563025210084035,-148.0392156862745,27.17086834733894
84.915,IMU0,-3.4488281250000004,7.64490234375,1.3699511718750002,55.67226890756303,-148.109243697479,23.599439775910366
84.925,IMU0,-3.094365234375,7.702382812500001,1.465751953125,53.29131652661064,-148.17927170868347,20.028011204481793
84.935,IMU0,-2.998564453125,7.7790234375,1.55197265625,51.75070028011205,-148.80952380952382,15.966386554621849
84.945,IMU0,-3.31470703125,7.64490234375,1.36037109375,50,-149.50980392156865,11.484593837535014
84.955,IMU0,-3.1326855468750003,7.271279296875001,1.59029296875,48.879551820728295,-150.56022408963585,6.652661064425771
84.965,IMU0,-2.9027636718750003,7.003037109375001,1.2933105468750001,47.128851540616246,-151.33053221288517,2.170868347338936
84.975,IMU0,-2.8836035156250004,7.003037109375001,1.8106347656250001,44.397759103641455,-151.54061624649862,-2.100840336134454
84.985,IMU0,-2.442919921875,7.003037109375001,2.7303222656250004,42.36694677871149,-152.45098039215688,-6.512605042016807
84.995,IMU0,-3.036884765625,6.99345703125,2.002236328125,40.056022408963585,-153.29131652661064,-10.714285714285715
85.005,IMU0,-2.941083984375,6.926396484375,1.78189453125,37.254901960784316,-153.78151260504202,-14.775910364145659
85.015,IMU0,-2.155517578125,6.878496093750001,2.921923828125,35.294117647058826,-154.76190476190476,-19.11764705882353
85.025,IMU0,-2.39501953125,6.677314453125001,2.634521484375,32.84313725490196,-155.95238095238096,-23.529411764705884
85.035,IMU0,-2.5674609375000004,6.437812500000001,2.941083984375,30.11204481792717,-156.65266106442579,-27.3109243697479
85.045,IMU0,-2.308798828125,6.351591796875001,3.0560449218750003,27.521008403361346,-157.49299719887955,-31.092436974789916
85.055,IMU0,-2.557880859375,5.99712890625,2.9123437500000002,24.57983193277311,-158.19327731092437,-34.733893557422974
85.065,IMU0,-1.9160156250000002,5.795947265625,3.5925292968750004,21.498599439775912,-158.68347338935575,-37.95518207282913
85.075,IMU0,-2.54830078125,5.748046875,3.017724609375,18.347338935574232,-159.45378151260505,-41.1764705882353
85.085,IMU0,-2.6632617187500003,5.6522460937500005,3.73623046875,15.616246498599441,-160.15406162464987,-44.537815126050425
85.095,IMU0,-2.2513183593750004,5.604345703125,4.014052734375,12.745098039215687,-160.92436974789916,-47.61904761904762
85.105,IMU0,-1.868115234375,5.240302734375001,4.291875,10.224089635854343,-161.9047619047619,-50.420168067226896
85.115,IMU0,-1.85853515625,4.818779296875,4.263134765625001,7.142857142857143,-162.67507002801122,-53.15126050420168
85.125,IMU0,-1.140029296875,4.320615234375,4.703818359375,4.061624649859944,-163.51540616246498,-56.022408963585434
85.135,IMU0,-1.74357421875,3.65958984375,4.320615234375,0.7703081232492998,-164.6358543417367,-58.40336134453782
85.145,IMU0,-2.0309765625000002,3.075205078125,4.320615234375,-2.8711484593837535,-165.26610644257704,-59.943977591036415
85.155,IMU0,-1.3316308593750001,2.70158203125,5.07744140625,-7.142857142857143,-165.3361344537815,-60.36414565826331
