ts,id,T,P
121.285,BARO0,33.82,91028
121.295,BARO0,33.82,91040
121.305,BARO0,33.81,91022
121.315,BARO0,33.79,91063
121.325,BARO0,33.81,91020
121.335,BARO0,33.8,91038
121.345,BARO0,33.82,91047
121.355,BARO0,33.81,91064
121.365,BARO0,33.8,91038
121.375,BARO0,33.8,91098
121.385,BARO0,33.8,91054
121.395,BARO0,33.82,91078
121.405,BARO0,33.79,91083
121.415,BARO0,33.8,91100
121.425,BARO0,33.8,91067
121.435,BARO0,33.8,91094
121.445,BARO0,33.81,91085
121.455,BARO0,33.8,91075
121.465,BARO0,33.82,91110
121.475,BARO0,33.78,91078
121.485,BARO0,33.8,91124
121.495,BARO0,33.8,91135
121.505,BARO0,33.81,91131
121.515,BARO0,33.81,91130
121.525,BARO0,33.8,91110
121.535,BARO0,33.81,91140
121.545,BARO0,33.8,91123
121.555,BARO0,33.8,91110
121.565,BARO0,33.81,91118
121.575,BARO0,33.8,91152
121.585,BARO0,33.8,91170
121.595,BARO0,33.79,91163
121.605,BARO0,33.82,91169
121.615,BARO0,33.79,91178
121.625,BARO0,33.8,91147
121.635,BARO0,33.8,91158
121.645,BARO0,33.79,91128
121.655,BARO0,33.82,91200
121.665,BARO0,33.8,91176
121.675,BARO0,33.79,91188
121.685,BARO0,33.8,91197
121.695,BARO0,33.81,91186
121.705,BARO0,33.79,91204
121.715,BARO0,33.79,91194
121.725,BARO0,33.79,91215
121.735,BARO0,33.8,91211
121.745,BARO0,33.81,91261
121.755,BARO0,33.78,91214
121.765,BARO0,33.78,91185
121.775,BARO0,33.8,91233
121.785,BARO0,33.8,91188
121.795,BARO0,33.78,91182
121.805,BARO0,33.78,91205
121.815,BARO0,33.81,91257
121.825,BARO0,33.79,91211
121.835,BARO0,33.79,91232
121.845,BARO0,33.78,91208
121.855,BARO0,33.78,91250
121.865,BARO0,33.78,91269
121.875,BARO0,33.79,91259
121.885,BARO0,33.79,91296
121.895,BARO0,33.77,91264
121.905,BARO0,33.79,91279
121.915,BARO0,33.79,91283
121.925,BARO0,33.78,91269
121.935,BARO0,33.8,91280
121.945,BARO0,33.78,91292
121.955,BARO0,33.78,91310
121.965,BARO0,33.78,91301
121.975,BARO0,33.79,91305
121.985,BARO0,33.77,91335
121.995,BARO0,33.79,91336
122.005,BARO0,33.78,91298
122.015,BARO0,33.79,91311
122.025,BARO0,33.78,91328
122.035,BARO0,33.78,91369
122.045,BARO0,33.78,91362
122.055,BARO0,33.78,91369
122.065,BARO0,33.78,91359
122.075,BARO0,33.79,91387
122.085,BARO0,33.8,91381
122.095,BARO0,33.78,91365
122.105,BARO0,33.76,91344
122.115,BARO0,33.76,91352
122.125,BARO0,33.79,91375
122.135,BARO0,33.78,91391
122.145,BARO0,33.79,91387
122.155,BARO0,33.77,91343
122.165,BARO0,33.78,91391
122.175,BARO0,33.79,91397
122.185,BARO0,33.79,91393
122.195,BARO0,33.77,91368
122.205,BARO0,33.78,91378
122.215,BARO0,33.79,91381
122.225,BARO0,33.77,91413
122.235,BARO0,33.77,91440
122.245,BARO0,33.78,91423
122.255,BARO0,33.77,91412
122.265,BARO0,33.77,91431
122.275,BARO0,33.77,91428
122.285,BARO0,33.79,91463
122.295,BARO0,33.79,91457
122.305,BARO0,33.78,91471
122.315,BARO0,33.78,91462
122.325,BARO0,33.78,91476
122.335,BARO0,33.78,91503
122.345,BARO0,33.78,91465
122.355,BARO0,33.79,91534
122.365,BARO0,33.77,91499
122.375,BARO0,33.78,91522
122.385,BARO0,33.79,91495
122.395,BARO0,33.79,91503
122.405,BARO0,33.77,91496
122.415,BARO0,33.79,91517
122.425,BARO0,33.78,91494
122.435,BARO0,33.78,91509
122.445,BARO0,33.79,91558
122.455,BARO0,33.78,91557
122.465,BARO0,33.79,91541
122.475,BARO0,33.77,91581
122.485,BARO0,33.79,91557
122.495,BARO0,33.78,91553
122.505,BARO0,33.77,91544
122.515,BARO0,33.77,91550
122.525,BARO0,33.78,91575
122.535,BARO0,33.78,91549
122.545,BARO0,33.79,91561
122.555,BARO0,33.78,91596
122.565,BARO0,33.78,91550
122.575,BARO0,33.79,91565
122.585,BARO0,33.76,91587
122.595,BARO0,33.8,91594
122.605,BARO0,33.76,91592
122.615,BARO0,33.79,91571
122.625,BARO0,33.79,91567
122.635,BARO0,33.79,91611
122.645,BARO0,33.78,91609
122.655,BARO0,33.79,91621
122.665,BARO0,33.79,91591
122.675,BARO0,33.78,91605
122.685,BARO0,33.75,91593
122.695,BARO0,33.8,91591
122.705,BARO0,33.77,91599
122.715,BARO0,33.77,91633
122.725,BARO0,33.77,91653
122.735,BARO0,33.78,91632
122.745,BARO0,33.79,91629
122.755,BARO0,33.78,91672
122.765,BARO0,33.78,91658
122.775,BARO0,33.76,91663
122.785,BARO0,33.8,91605
122.795,BARO0,33.78,91655
122.805,BARO0,33.76,91634
122.815,BARO0,33.78,91650
122.825,BARO0,33.78,91693
122.835,BARO0,33.77,91696
122.845,BARO0,33.78,91701
122.855,BARO0,33.77,91743
122.865,BARO0,33.77,91724
122.875,BARO0,33.77,91683
122.885,BARO0,33.78,91717
122.895,BARO0,33.78,91687
122.905,BARO0,33.78,91695
122.915,BARO0,33.78,91683
122.925,BARO0,33.78,91705
122.935,BARO0,33.77,91727
122.945,BARO0,33.79,91716
122.955,BARO0,33.78,91757
122.965,BARO0,33.77,91756
122.975,BARO0,33.76,91725
122.985,BARO0,33.77,91710
122.995,BARO0,33.76,91734
123.005,BARO0,33.78,91732
123.015,BARO0,33.76,91710
123.025,BARO0,33.77,91674
123.035,BARO0,33.76,91694
123.045,BARO0,33.76,91687
123.055,BARO0,33.78,91692
123.065,BARO0,33.77,91725
123.075,BARO0,33.76,91655
123.085,BARO0,33.79,91694
123.095,BARO0,33.77,91691
123.105,BARO0,33.76,91722
123.115,BARO0,33.76,91708
123.125,BARO0,33.78,91768
123.135,BARO0,33.77,91741
123.145,BARO0,33.77,91783
123.155,BARO0,33.75,91799
123.165,BARO0,33.78,91813
123.175,BARO0,33.76,91814
123.185,BARO0,33.76,91832
123.195,BARO0,33.77,91860
123.205,BARO0,33.77,91869
123.215,BARO0,33.77,91879
123.225,BARO0,33.77,91845
123.235,BARO0,33.76,91848
123.245,BARO0,33.77,91877
123.255,BARO0,33.77,91863
123.265,BARO0,33.77,91891
123.275,BARO0,33.78,91897
123.285,BARO0,33.76,91926
123.295,BARO0,33.77,91891
123.305,BARO0,33.78,91884
123.315,BARO0,33.76,91895
123.325,BARO0,33.77,91902
123.335,BARO0,33.77,91906
123.345,BARO0,33.76,91899
123.355,BARO0,33.77,91866
123.365,BARO0,33.77,91876
123.375,BARO0,33.78,91873
123.385,BARO0,33.78,91912
123.395,BARO0,33.77,91892
123.405,BARO0,33.77,91886
123.415,BARO0,33.77,91911
123.425,BARO0,33.77,91907
123.435,BARO0,33.77,91897
123.445,BARO0,33.77,91922
123.455,BARO0,33.74,91897
123.465,BARO0,33.77,91947
123.475,BARO0,33.76,91934
123.485,BARO0,33.77,91922
123.495,BARO0,33.78,91936
123.505,BARO0,33.78,91936
123.515,BARO0,33.77,91921
123.525,BARO0,33.76,91915
123.535,BARO0,33.77,91936
123.545,BARO0,33.77,91968
123.555,BARO0,33.77,91948
123.565,BARO0,33.78,91921
123.575,BARO0,33.76,91962
123.585,BARO0,33.76,91949
123.595,BARO0,33.74,91984
123.605,BARO0,33.77,91997
123.615,BARO0,33.76,91949
123.625,BARO0,33.77,92002
123.635,BARO0,33.76,92022
123.645,BARO0,33.76,91997
123.655,BARO0,33.75,92013
123.665,BARO0,33.76,92051
123.675,BARO0,33.74,92031
123.685,BARO0,33.76,92013
123.695,BARO0,33.76,92018
123.705,BARO0,33.79,91992
123.715,BARO0,33.76,92002
123.725,BARO0,33.77,92012
123.735,BARO0,33.77,92007
123.745,BARO0,33.78,92026
123.755,BARO0,33.77,92062
123.765,BARO0,33.78,92047
123.775,BARO0,33.77,92059
123.785,BARO0,33.75,92055
123.795,BARO0,33.78,92042
123.805,BARO0,33.76,92065
123.815,BARO0,33.77,92022
123.825,BARO0,33.76,92053
123.835,BARO0,33.77,92123
123.845,BARO0,33.77,92072
123.855,BARO0,33.75,92043
123.865,BARO0,33.77,92104
123.875,BARO0,33.78,92078
123.885,BARO0,33.77,92078
123.895,BARO0,33.77,92109
123.905,BARO0,33.76,92114
123.915,BARO0,33.76,92144
123.925,BARO0,33.75,92154
123.935,BARO0,33.76,92140
123.945,BARO0,33.75,92124
123.955,BARO0,33.77,92146
123.965,BARO0,33.76,92139
123.975,BARO0,33.75,92158
123.985,BARO0,33.75,92168
123.995,BARO0,33.77,92197
124.005,BARO0,33.77,92184
124.015,BARO0,33.76,92190
124.025,BARO0,33.76,92188
124.035,BARO0,33.76,92155
124.045,BARO0,33.77,92181
124.055,BARO0,33.78,92181
124.065,BARO0,33.77,92169
124.075,BARO0,33.77,92158
124.085,BARO0,33.76,92169
124.095,BARO0,33.77,92151
124.105,BARO0,33.76,92190
124.115,BARO0,33.77,92183
124.125,BARO0,33.75,92227
124.135,BARO0,33.75,92247
124.145,BARO0,33.76,92223
124.155,BARO0,33.77,92254
124.165,BARO0,33.76,92251
124.175,BARO0,33.75,92234
124.185,BARO0,33.78,92245
124.195,BARO0,33.77,92276
124.205,BARO0,33.76,92259
124.215,BARO0,33.77,92264
124.225,BARO0,33.77,92286
124.235,BARO0,33.76,92237
124.245,BARO0,33.76,92259
124.255,BARO0,33.76,92240
124.265,BARO0,33.76,92261
124.275,BARO0,33.76,92272
124.285,BARO0,33.76,92296
124.295,BARO0,33.78,92288
124.305,BARO0,33.77,92251
124.315,BARO0,33.75,92271
124.325,BARO0,33.76,92303
124.335,BARO0,33.76,92273
124.345,BARO0,33.76,92266
124.355,BARO0,33.76,92278
124.365,BARO0,33.75,92317
124.375,BARO0,33.77,92298
124.385,BARO0,33.76,92337
124.395,BARO0,33.76,92299
124.405,BARO0,33.77,92335
124.415,BARO0,33.75,92308
124.425,BARO0,33.76,92323
124.435,BARO0,33.76,92333
124.445,BARO0,33.77,92276
124.455,BARO0,33.77,92323
124.465,BARO0,33.78,92330
124.475,BARO0,33.77,92342
124.485,BARO0,33.76,92325
124.495,BARO0,33.74,92374
124.505,BARO0,33.76,92370
124.515,BARO0,33.75,92363
124.525,BARO0,33.76,92386
124.535,BARO0,33.76,92348
124.545,BARO0,33.76,92376
124.555,BARO0,33.75,92405
124.565,BARO0,33.75,92429
124.575,BARO0,33.75,92392
124.585,BARO0,33.77,92393
124.595,BARO0,33.77,92405
124.605,BARO0,33.76,92387
124.615,BARO0,33.76,92406
124.625,BARO0,33.76,92404
124.635,BARO0,33.75,92419
124.645,BARO0,33.76,92410
124.655,BARO0,33.75,92429
124.665,BARO0,33.77,92446
124.675,BARO0,33.77,92434
124.685,BARO0,33.77,92442
124.695,BARO0,33.75,92389
124.705,BARO0,33.76,92400
124.715,BARO0,33.76,92417
124.725,BARO0,33.75,92457
124.735,BARO0,33.75,92447
124.745,BARO0,33.75,92452
124.755,BARO0,33.78,92416
124.765,BARO0,33.76,92456
124.775,BARO0,33.76,92437
124.785,BARO0,33.76,92459
124.795,BARO0,33.75,92443
124.805,BARO0,33.77,92464
124.815,BARO0,33.75,92469
124.825,BARO0,33.75,92485
124.835,BARO0,33.75,92463
124.845,BARO0,33.75,92491
124.855,BARO0,33.77,92484
124.865,BARO0,33.76,92489
124.875,BARO0,33.74,92452
124.885,BARO0,33.75,92461
124.895,BARO0,33.75,92471
124.905,BARO0,33.77,92514
124.915,BARO0,33.75,92529
124.925,BARO0,33.76,92530
124.935,BARO0,33.75,92533
124.945,BARO0,33.75,92580
124.955,BARO0,33.74,92550
124.965,BARO0,33.75,92502
124.975,BARO0,33.75,92484
124.985,BARO0,33.74,92493
124.995,BARO0,33.75,92476
125.005,BARO0,33.76,92489
125.015,BARO0,33.76,92500
125.025,BARO0,33.76,92547
125.035,BARO0,33.76,92540
125.045,BARO0,33.76,92579
125.055,BARO0,33.76,92579
125.065,BARO0,33.76,92606
125.075,BARO0,33.77,92592
125.085,BARO0,33.77,92595
125.095,BARO0,33.74,92588
125.105,BARO0,33.75,92590
125.115,BARO0,33.75,92619
125.125,BARO0,33.75,92622
125.135,BARO0,33.75,92635
125.145,BARO0,33.75,92655
125.155,BARO0,33.75,92674
125.165,BARO0,33.76,92652
125.175,BARO0,33.76,92648
125.185,BARO0,33.74,92646
125.195,BARO0,33.76,92644
125.205,BARO0,33.75,92647
125.215,BARO0,33.76,92695
125.225,BARO0,33.75,92676
125.235,BARO0,33.75,92674
125.245,BARO0,33.76,92644
125.255,BARO0,33.76,92668
125.265,BARO0,33.77,92717
125.275,BARO0,33.75,92673
125.285,BARO0,33.74,92658
125.295,BARO0,33.73,92688
125.305,BARO0,33.75,92677
125.315,BARO0,33.77,92686
125.325,BARO0,33.75,92678
125.335,BARO0,33.74,92649
125.345,BARO0,33.75,92643
125.355,BARO0,33.74,92671
125.365,BARO0,33.76,92670
125.375,BARO0,33.74,92681
125.385,BARO0,33.75,92682
125.395,BARO0,33.76,92678
125.405,BARO0,33.76,92686
125.415,BARO0,33.76,92718
125.425,BARO0,33.75,92729
125.435,BARO0,33.75,92708
125.445,BARO0,33.75,92710
125.455,BARO0,33.74,92723
125.465,BARO0,33.75,92725
125.475,BARO0,33.76,92740
125.485,BARO0,33.76,92721
125.495,BARO0,33.75,92736
125.505,BARO0,33.75,92742
125.515,BARO0,33.74,92753
125.525,BARO0,33.75,92772
125.535,BARO0,33.75,92751
125.545,BARO0,33.74,92751
125.555,BARO0,33.77,92766
125.565,BARO0,33.74,92767
125.575,BARO0,33.75,92817
125.585,BARO0,33.75,92785
125.595,BARO0,33.76,92790
125.605,BARO0,33.74,92760
125.615,BARO0,33.76,92793
125.625,BARO0,33.75,92782
125.635,BARO0,33.75,92802
125.645,BARO0,33.74,92804
125.655,BARO0,33.75,92803
125.665,BARO0,33.76,92830
125.675,BARO0,33.75,92867
125.685,BARO0,33.74,92832
125.695,BARO0,33.75,92818
125.705,BARO0,33.75,92812
125.715,BARO0,33.75,92847
125.725,BARO0,33.73,92861
125.735,BARO0,33.74,92837
125.745,BARO0,33.74,92874
125.755,BARO0,33.73,92864
125.765,BARO0,33.75,92875
125.775,BARO0,33.76,92872
125.785,BARO0,33.73,92879
125.795,BARO0,33.75,92914
125.805,BARO0,33.73,92871
125.815,BARO0,33.74,92889
125.825,BARO0,33.75,92870
125.835,BARO0,33.74,92907
125.845,BARO0,33.74,92898
125.855,BARO0,33.75,92922
125.865,BARO0,33.75,92926
125.875,BARO0,33.76,92900
125.885,BARO0,33.72,92947
125.895,BARO0,33.74,92913
125.905,BARO0,33.75,92926
125.915,BARO0,33.75,92933
125.925,BARO0,33.74,92920
125.935,BARO0,33.74,92937
125.945,BARO0,33.74,92943
125.955,BARO0,33.75,92940
125.965,BARO0,33.73,92925
125.975,BARO0,33.73,92970
125.985,BARO0,33.74,92940
125.995,BARO0,33.75,92962
126.005,BARO0,33.73,92939
126.015,BARO0,33.74,92949
126.025,BARO0,33.73,92962
126.035,BARO0,33.74,92975
126.045,BARO0,33.72,92983
126.055,BARO0,33.74,92961
126.065,BARO0,33.73,92971
126.075,BARO0,33.75,93006
126.085,BARO0,33.75,93021
126.095,BARO0,33.74,93003
126.105,BARO0,33.75,93007
126.115,BARO0,33.73,93011
126.125,BARO0,33.73,93014
126.135,BARO0,33.74,93039
126.145,BARO0,33.75,93039
126.155,BARO0,33.75,93043
126.165,BARO0,33.75,93021
126.175,BARO0,33.75,93079
126.185,BARO0,33.74,93049
126.195,BARO0,33.74,93030
126.205,BARO0,33.75,93064
126.215,BARO0,33.74,93070
126.225,BARO0,33.74,93049
126.235,BARO0,33.74,93022
126.245,BARO0,33.73,93054
126.255,BARO0,33.75,93009
126.265,BARO0,33.73,93035
126.275,BARO0,33.72,93047
126.285,BARO0,33.74,93052
126.295,BARO0,33.74,93083
126.305,BARO0,33.75,93088
126.315,BARO0,33.74,93049
126.325,BARO0,33.73,93053
126.335,BARO0,33.74,93065
126.345,BARO0,33.74,93103
126.355,BARO0,33.74,93087
126.365,BARO0,33.73,93109
126.375,BARO0,33.73,93073
126.385,BARO0,33.75,93098
126.395,BARO0,33.74,93134
126.405,BARO0,33.76,93120
126.415,BARO0,33.74,93109
126.425,BARO0,33.73,93135
126.435,BARO0,33.73,93140
126.445,BARO0,33.73,93128
126.455,BARO0,33.75,93163
126.465,BARO0,33.74,93138
126.475,BARO0,33.72,93088
126.485,BARO0,33.71,93115
126.495,BARO0,33.73,93154
126.505,BARO0,33.75,93138
126.515,BARO0,33.75,93155
126.525,BARO0,33.73,93154
126.535,BARO0,33.73,93183
126.545,BARO0,33.73,93152
126.555,BARO0,33.72,93165
126.565,BARO0,33.73,93195
126.575,BARO0,33.72,93214
126.585,BARO0,33.71,93174
126.595,BARO0,33.74,93213
126.605,BARO0,33.71,93226
126.615,BARO0,33.72,93208
126.625,BARO0,33.72,93196
126.635,BARO0,33.72,93241
126.645,BARO0,33.73,93197
126.655,BARO0,33.73,93201
126.665,BARO0,33.72,93188
126.675,BARO0,33.72,93222
126.685,BARO0,33.74,93188
126.695,BARO0,33.73,93223
126.705,BARO0,33.73,93209
126.715,BARO0,33.72,93245
126.725,BARO0,33.72,93231
126.735,BARO0,33.73,93229
126.745,BARO0,33.73,93266
126.755,BARO0,33.72,93236
126.765,BARO0,33.74,93280
126.775,BARO0,33.72,93236
126.785,BARO0,33.73,93258
126.795,BARO0,33.73,93301
126.805,BARO0,33.74,93266
126.815,BARO0,33.72,93240
126.825,BARO0,33.72,93300
126.835,BARO0,33.71,93287
126.845,BARO0,33.72,93288
126.855,BARO0,33.72,93281
126.865,BARO0,33.73,93259
126.875,BARO0,33.72,93325
126.885,BARO0,33.73,93322
126.895,BARO0,33.72,93289
126.905,BARO0,33.72,93326
126.915,BARO0,33.71,93324
126.925,BARO0,33.72,93308
126.935,BARO0,33.72,93306
126.945,BARO0,33.72,93334
126.955,BARO0,33.71,93309
126.965,BARO0,33.72,93337
126.975,BARO0,33.73,93318
126.985,BARO0,33.73,93317
126.995,BARO0,33.7,93311
127.005,BARO0,33.74,93363
127.015,BARO0,33.74,93355
127.025,BARO0,33.72,93361
127.035,BARO0,33.71,93387
127.045,BARO0,33.71,93421
127.055,BARO0,33.72,93399
127.065,BARO0,33.71,93414
127.075,BARO0,33.72,93432
127.085,BARO0,33.72,93424
127.095,BARO0,33.71,93428
127.105,BARO0,33.72,93434
127.115,BARO0,33.72,93440
127.125,BARO0,33.71,93433
127.135,BARO0,33.71,93444
127.145,BARO0,33.71,93410
127.155,BARO0,33.7,93432
127.165,BARO0,33.71,93423
127.175,BARO0,33.72,93438
127.185,BARO0,33.73,93463
127.195,BARO0,33.71,93425
127.205,BARO0,33.7,93440
127.215,BARO0,33.71,93458
127.225,BARO0,33.71,93454
127.235,BARO0,33.7,93478
127.245,BARO0,33.71,93458
127.255,BARO0,33.7,93470
127.265,BARO0,33.73,93476
127.275,BARO0,33.71,93480
127.285,BARO0,33.7,93448
127.295,BARO0,33.72,93470
127.305,BARO0,33.72,93450
127.315,BARO0,33.72,93445
127.325,BARO0,33.72,93427
127.335,BARO0,33.7,93449
127.345,BARO0,33.7,93438
127.355,BARO0,33.72,93449
127.365,BARO0,33.72,93508
127.375,BARO0,33.73,93518
127.385,BARO0,33.71,93441
127.395,BARO0,33.7,93484
127.405,BARO0,33.71,93488
127.415,BARO0,33.72,93517
127.425,BARO0,33.71,93492
127.435,BARO0,33.71,93539
127.445,BARO0,33.71,93544
127.455,BARO0,33.71,93549
127.465,BARO0,33.72,93558
127.475,BARO0,33.72,93538
127.485,BARO0,33.72,93560
127.495,BARO0,33.7,93580
127.505,BARO0,33.72,93565
127.515,BARO0,33.7,93550
127.525,BARO0,33.7,93529
127.535,BARO0,33.72,93553
127.545,BARO0,33.72,93569
127.555,BARO0,33.71,93560
127.565,BARO0,33.72,93599
127.575,BARO0,33.7,93572
127.585,BARO0,33.71,93583
127.595,BARO0,33.7,93575
127.605,BARO0,33.72,93617
127.615,BARO0,33.72,93610
127.625,BARO0,33.72,93618
127.635,BARO0,33.71,93601
127.645,BARO0,33.7,93599
127.655,BARO0,33.69,93584
127.665,BARO0,33.71,93570
127.675,BARO0,33.69,93649
127.685,BARO0,33.71,93589
127.695,BARO0,33.71,93649
127.705,BARO0,33.7,93608
127.715,BARO0,33.71,93609
127.725,BARO0,33.69,93633
127.735,BARO0,33.7,93640
127.745,BARO0,33.71,93634
127.755,BARO0,33.69,93647
127.765,BARO0,33.7,93661
127.775,BARO0,33.7,93636
127.785,BARO0,33.69,93606
127.795,BARO0,33.71,93644
127.805,BARO0,33.7,93659
127.815,BARO0,33.7,93691
127.825,BARO0,33.7,93687
127.835,BARO0,33.7,93704
127.845,BARO0,33.7,93704
127.855,BARO0,33.71,93710
127.865,BARO0,33.69,93742
127.875,BARO0,33.7,93711
127.885,BARO0,33.71,93724
127.895,BARO0,33.69,93750
127.905,BARO0,33.68,93732
127.915,BARO0,33.7,93731
127.925,BARO0,33.69,93729
127.935,BARO0,33.69,93742
127.945,BARO0,33.7,93710
127.955,BARO0,33.7,93745
127.965,BARO0,33.71,93755
127.975,BARO0,33.7,93780
127.985,BARO0,33.72,93785
127.995,BARO0,33.7,93768
128.005,BARO0,33.69,93776
128.015,BARO0,33.71,93780
128.025,BARO0,33.69,93784
128.035,BARO0,33.69,93785
128.045,BARO0,33.69,93768
128.055,BARO0,33.68,93826
128.065,BARO0,33.69,93818
128.075,BARO0,33.68,93841
128.085,BARO0,33.69,93834
128.095,BARO0,33.68,93840
128.105,BARO0,33.67,93800
128.115,BARO0,33.7,93823
128.125,BARO0,33.69,93823
128.135,BARO0,33.7,93842
128.145,BARO0,33.69,93842
128.155,BARO0,33.71,93825
128.165,BARO0,33.68,93836
128.175,BARO0,33.69,93819
128.185,BARO0,33.69,93814
128.195,BARO0,33.7,93799
128.205,BARO0,33.69,93848
128.215,BARO0,33.69,93807
128.225,BARO0,33.69,93842
128.235,BARO0,33.69,93823
128.245,BARO0,33.69,93842
128.255,BARO0,33.67,93833
128.265,BARO0,33.69,93857
128.275,BARO0,33.69,93873
128.285,BARO0,33.68,93874
128.295,BARO0,33.68,93877
128.305,BARO0,33.68,93906
128.315,BARO0,33.67,93909
128.325,BARO0,33.68,93934
128.335,BARO0,33.67,93894
128.345,BARO0,33.68,93882
128.355,BARO0,33.69,93891
128.365,BARO0,33.68,93858
128.375,BARO0,33.7,93868
128.385,BARO0,33.69,93885
128.395,BARO0,33.68,93899
128.405,BARO0,33.69,93881
128.415,BARO0,33.7,93892
128.425,BARO0,33.68,93926
128.435,BARO0,33.67,93938
128.445,BARO0,33.68,93908
128.455,BARO0,33.69,93906
128.465,BARO0,33.7,93935
128.475,BARO0,33.69,93927
128.485,BARO0,33.71,93953
128.495,BARO0,33.7,93945
128.505,BARO0,33.68,93954
128.515,BARO0,33.69,93961
128.525,BARO0,33.67,93963
128.535,BARO0,33.67,93960
128.545,BARO0,33.68,93953
128.555,BARO0,33.67,93965
128.565,BARO0,33.69,93949
128.575,BARO0,33.7,93986
128.585,BARO0,33.68,93988
128.595,BARO0,33.69,94008
128.605,BARO0,33.67,93954
128.615,BARO0,33.68,93979
128.625,BARO0,33.67,93964
128.635,BARO0,33.67,93971
128.645,BARO0,33.67,93977
128.655,BARO0,33.69,93956
128.665,BARO0,33.67,93978
128.675,BARO0,33.67,94025
128.685,BARO0,33.69,93996
128.695,BARO0,33.68,94010
128.705,BARO0,33.65,94041
128.715,BARO0,33.67,94033
128.725,BARO0,33.67,94046
128.735,BARO0,33.67,94045
128.745,BARO0,33.67,94033
128.755,BARO0,33.66,94069
128.765,BARO0,33.67,94083
128.775,BARO0,33.67,94086
128.785,BARO0,33.67,94091
128.795,BARO0,33.67,94067
128.805,BARO0,33.67,94059
128.815,BARO0,33.68,94085
128.825,BARO0,33.66,94067
128.835,BARO0,33.66,94069
128.845,BARO0,33.67,94112
128.855,BARO0,33.67,94064
128.865,BARO0,33.67,94058
128.875,BARO0,33.66,94076
128.885,BARO0,33.67,94096
128.895,BARO0,33.67,94112
128.905,BARO0,33.66,94086
128.915,BARO0,33.69,94113
128.925,BARO0,33.67,94132
128.935,BARO0,33.67,94194
128.945,BARO0,33.67,94182
128.955,BARO0,33.67,94202
128.965,BARO0,33.66,94178
128.975,BARO0,33.67,94157
128.985,BARO0,33.67,94188
128.995,BARO0,33.65,94176
129.005,BARO0,33.64,94199
129.015,BARO0,33.67,94196
129.025,BARO0,33.65,94209
129.035,BARO0,33.66,94192
129.045,BARO0,33.66,94208
129.055,BARO0,33.66,94198
129.065,BARO0,33.66,94175
129.075,BARO0,33.65,94221
129.085,BARO0,33.67,94181
129.095,BARO0,33.65,94176
129.105,BARO0,33.68,94186
129.115,BARO0,33.66,94180
129.125,BARO0,33.66,94207
129.135,BARO0,33.67,94179
129.145,BARO0,33.66,94204
129.155,BARO0,33.66,94171
129.165,BARO0,33.67,94180
129.175,BARO0,33.65,94205
129.185,BARO0,33.67,94244
129.195,BARO0,33.68,94238
129.205,BARO0,33.66,94234
129.215,BARO0,33.65,94254
129.225,BARO0,33.65,94277
129.235,BARO0,33.65,94283
129.245,BARO0,33.66,94243
129.255,BARO0,33.64,94251
129.265,BARO0,33.66,94308
129.275,BARO0,33.67,94306
129.285,BARO0,33.67,94254
129.295,BARO0,33.65,94214
129.305,BARO0,33.64,94224
129.315,BARO0,33.66,94258
129.325,BARO0,33.65,94231
129.335,BARO0,33.66,94300
