ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
111.84,8.891,4.47,-0.329,-0.924
111.85,8.911,4.463,0.011,-0.808
111.86,8.92,4.451,0.352,-0.701
111.87,8.916,4.431,0.694,-0.605
111.88,8.901,4.407,1.036,-0.519
111.89,8.873,4.378,1.377,-0.44
111.9,8.833,4.347,1.715,-0.364
111.91,8.778,4.319,2.047,-0.288
111.92,8.713,4.289,2.374,-0.207
111.93,8.637,4.255,2.696,-0.12
111.94,8.551,4.218,3.013,-0.028
111.95,8.455,4.176,3.325,0.071
111.96,8.349,4.131,3.631,0.174
111.97,8.235,4.08,3.93,0.279
111.98,8.112,4.023,4.224,0.384
111.99,7.981,3.96,4.513,0.488
112,7.843,3.891,4.794,0.589
112.01,7.698,3.816,5.069,0.686
112.02,7.546,3.736,5.336,0.777
112.03,7.388,3.652,5.596,0.861
112.04,7.224,3.564,5.849,0.937
112.05,7.053,3.474,6.095,1.006
112.06,6.876,3.382,6.333,1.07
112.07,6.694,3.289,6.564,1.127
112.08,6.505,3.194,6.788,1.178
112.09,6.311,3.098,7.005,1.223
112.1,6.11,3.002,7.214,1.261
112.11,5.906,2.907,7.415,1.292
112.12,5.697,2.814,7.608,1.315
112.13,5.483,2.722,7.793,1.333
112.14,5.266,2.631,7.97,1.344
112.15,5.044,2.542,8.139,1.351
112.16,4.818,2.455,8.301,1.354
112.17,4.588,2.37,8.455,1.353
112.18,4.354,2.287,8.601,1.348
112.19,4.117,2.204,8.739,1.342
112.2,3.877,2.122,8.87,1.333
112.21,3.633,2.043,8.992,1.321
112.22,3.386,1.966,9.108,1.305
112.23,3.137,1.893,9.215,1.286
112.24,2.885,1.826,9.313,1.264
112.25,2.631,1.763,9.403,1.241
112.26,2.376,1.703,9.485,1.216
112.27,2.118,1.646,9.559,1.19
112.28,1.858,1.592,9.625,1.164
112.29,1.595,1.541,9.683,1.139
112.3,1.329,1.493,9.734,1.116
112.31,1.062,1.447,9.776,1.094
112.32,0.791,1.404,9.81,1.075
112.33,0.519,1.364,9.836,1.056
112.34,0.245,1.328,9.853,1.04
112.35,-0.029,1.296,9.862,1.025
112.36,-0.305,1.267,9.862,1.011
112.37,-0.582,1.24,9.854,1
112.38,-0.86,1.214,9.838,0.992
112.39,-1.137,1.191,9.813,0.985
112.4,-1.414,1.171,9.78,0.981
112.41,-1.691,1.152,9.739,0.98
112.42,-1.967,1.134,9.688,0.984
112.43,-2.242,1.117,9.63,0.992
112.44,-2.516,1.1,9.562,1.005
112.45,-2.788,1.083,9.486,1.022
112.46,-3.057,1.065,9.403,1.042
112.47,-3.324,1.044,9.312,1.064
112.48,-3.587,1.023,9.214,1.089
112.49,-3.846,0.999,9.108,1.115
112.5,-4.104,0.977,8.993,1.143
112.51,-4.358,0.954,8.872,1.172
112.52,-4.61,0.932,8.742,1.204
112.53,-4.859,0.909,8.603,1.236
112.54,-5.103,0.885,8.458,1.271
112.55,-5.343,0.859,8.306,1.306
112.56,-5.578,0.831,8.147,1.343
112.57,-5.808,0.797,7.982,1.382
112.58,-6.034,0.762,7.809,1.421
112.59,-6.253,0.723,7.631,1.461
112.6,-6.466,0.681,7.447,1.501
112.61,-6.673,0.635,7.258,1.54
112.62,-6.873,0.587,7.064,1.578
112.63,-7.066,0.535,6.867,1.617
112.64,-7.252,0.481,6.665,1.655
112.65,-7.43,0.424,6.46,1.692
112.66,-7.602,0.364,6.251,1.729
112.67,-7.766,0.301,6.039,1.764
112.68,-7.924,0.234,5.823,1.798
112.69,-8.076,0.165,5.602,1.831
112.7,-8.221,0.096,5.377,1.863
112.71,-8.361,0.025,5.147,1.894
112.72,-8.494,-0.044,4.912,1.926
112.73,-8.62,-0.115,4.672,1.958
112.74,-8.74,-0.186,4.428,1.991
112.75,-8.852,-0.258,4.18,2.024
112.76,-8.956,-0.33,3.927,2.059
112.77,-9.053,-0.404,3.671,2.093
112.78,-9.142,-0.479,3.412,2.128
112.79,-9.223,-0.555,3.15,2.163
112.8,-9.296,-0.633,2.885,2.199
112.81,-9.361,-0.713,2.619,2.235
112.82,-9.417,-0.794,2.351,2.27
112.83,-9.464,-0.877,2.082,2.306
112.84,-9.502,-0.963,1.812,2.341
112.85,-9.532,-1.051,1.543,2.375
112.86,-9.553,-1.141,1.274,2.408
112.87,-9.566,-1.234,1.006,2.439
112.88,-9.57,-1.328,0.736,2.468
112.89,-9.566,-1.424,0.467,2.496
112.9,-9.553,-1.524,0.2,2.524
112.91,-9.531,-1.625,-0.065,2.551
112.92,-9.5,-1.727,-0.328,2.577
112.93,-9.461,-1.83,-0.588,2.603
112.94,-9.413,-1.935,-0.847,2.629
112.95,-9.357,-2.04,-1.104,2.655
112.96,-9.292,-2.146,-1.356,2.682
112.97,-9.219,-2.252,-1.604,2.71
112.98,-9.138,-2.359,-1.848,2.738
112.99,-9.049,-2.465,-2.087,2.768
113,-8.952,-2.572,-2.32,2.8
113.01,-8.849,-2.678,-2.547,2.833
113.02,-8.738,-2.784,-2.767,2.867
113.03,-8.621,-2.89,-2.98,2.903
113.04,-8.498,-2.999,-3.186,2.936
113.05,-8.371,-3.11,-3.384,2.963
113.06,-8.241,-3.223,-3.576,2.982
113.07,-8.109,-3.34,-3.76,2.99
113.08,-7.974,-3.457,-3.938,2.989
113.09,-7.837,-3.576,-4.112,2.978
113.1,-7.697,-3.696,-4.28,2.959
113.11,-7.556,-3.814,-4.442,2.933
113.12,-7.415,-3.931,-4.598,2.899
113.13,-7.273,-4.046,-4.749,2.857
113.14,-7.13,-4.158,-4.895,2.809
113.15,-6.988,-4.268,-5.035,2.755
113.16,-6.846,-4.374,-5.169,2.694
113.17,-6.705,-4.477,-5.299,2.626
113.18,-6.566,-4.576,-5.424,2.552
113.19,-6.429,-4.669,-5.544,2.471
113.2,-6.293,-4.758,-5.66,2.387
113.21,-6.16,-4.841,-5.772,2.3
113.22,-6.027,-4.918,-5.88,2.212
113.23,-5.898,-4.986,-5.985,2.127
113.24,-5.769,-5.049,-6.085,2.046
113.25,-5.641,-5.107,-6.182,1.967
113.26,-5.513,-5.161,-6.275,1.891
113.27,-5.386,-5.211,-6.365,1.818
113.28,-5.259,-5.257,-6.452,1.749
113.29,-5.133,-5.3,-6.536,1.682
113.3,-5.008,-5.338,-6.617,1.619
113.31,-4.883,-5.373,-6.696,1.559
113.32,-4.759,-5.405,-6.772,1.502
113.33,-4.636,-5.432,-6.847,1.449
113.34,-4.514,-5.457,-6.919,1.4
113.35,-4.392,-5.478,-6.989,1.354
113.36,-4.272,-5.496,-7.058,1.311
113.37,-4.152,-5.511,-7.124,1.273
113.38,-4.034,-5.522,-7.189,1.238
113.39,-3.917,-5.531,-7.252,1.207
113.4,-3.801,-5.536,-7.314,1.181
113.41,-3.686,-5.538,-7.375,1.159
113.42,-3.571,-5.537,-7.434,1.142
113.43,-3.458,-5.534,-7.492,1.13
113.44,-3.346,-5.528,-7.548,1.122
113.45,-3.234,-5.519,-7.603,1.119
113.46,-3.124,-5.508,-7.658,1.119
113.47,-3.015,-5.494,-7.71,1.123
113.48,-2.908,-5.478,-7.761,1.131
113.49,-2.801,-5.46,-7.811,1.144
113.5,-2.696,-5.44,-7.86,1.16
113.51,-2.593,-5.418,-7.907,1.179
113.52,-2.49,-5.394,-7.953,1.201
113.53,-2.389,-5.369,-7.997,1.225
113.54,-2.29,-5.342,-8.04,1.251
113.55,-2.193,-5.314,-8.081,1.279
113.56,-2.1,-5.283,-8.121,1.308
113.57,-2.008,-5.251,-8.16,1.338
113.58,-1.918,-5.216,-8.199,1.366
113.59,-1.83,-5.18,-8.238,1.393
113.6,-1.744,-5.142,-8.276,1.418
113.61,-1.66,-5.103,-8.313,1.443
113.62,-1.579,-5.062,-8.349,1.469
113.63,-1.499,-5.02,-8.385,1.494
113.64,-1.421,-4.977,-8.419,1.519
113.65,-1.343,-4.934,-8.453,1.544
113.66,-1.267,-4.889,-8.486,1.568
113.67,-1.192,-4.845,-8.518,1.593
113.68,-1.117,-4.8,-8.549,1.618
113.69,-1.043,-4.755,-8.578,1.643
113.7,-0.97,-4.71,-8.607,1.666
113.71,-0.898,-4.665,-8.635,1.689
113.72,-0.827,-4.62,-8.662,1.711
113.73,-0.756,-4.576,-8.688,1.732
113.74,-0.687,-4.532,-8.713,1.751
113.75,-0.618,-4.489,-8.737,1.768
113.76,-0.551,-4.446,-8.759,1.784
113.77,-0.484,-4.405,-8.781,1.798
113.78,-0.418,-4.364,-8.803,1.811
113.79,-0.353,-4.324,-8.823,1.822
113.8,-0.289,-4.286,-8.842,1.832
113.81,-0.225,-4.248,-8.86,1.839
113.82,-0.162,-4.212,-8.877,1.846
113.83,-0.1,-4.178,-8.894,1.851
113.84,-0.038,-4.144,-8.909,1.855
113.85,0.022,-4.113,-8.923,1.857
113.86,0.082,-4.083,-8.936,1.858
113.87,0.142,-4.056,-8.948,1.859
113.88,0.202,-4.031,-8.958,1.859
113.89,0.261,-4.011,-8.965,1.859
113.9,0.32,-3.993,-8.971,1.86
113.91,0.378,-3.978,-8.975,1.862
113.92,0.437,-3.964,-8.978,1.863
113.93,0.494,-3.953,-8.98,1.862
113.94,0.552,-3.944,-8.981,1.863
113.95,0.609,-3.937,-8.98,1.862
113.96,0.665,-3.933,-8.979,1.861
113.97,0.721,-3.931,-8.975,1.86
113.98,0.776,-3.933,-8.97,1.859
113.99,0.831,-3.938,-8.963,1.859
114,0.886,-3.946,-8.954,1.859
114.01,0.941,-3.957,-8.944,1.858
114.02,0.995,-3.97,-8.932,1.856
114.03,1.049,-3.986,-8.919,1.855
114.04,1.102,-4.005,-8.905,1.852
114.05,1.156,-4.026,-8.89,1.849
114.06,1.209,-4.049,-8.873,1.844
114.07,1.262,-4.075,-8.854,1.839
114.08,1.314,-4.104,-8.835,1.832
114.09,1.367,-4.135,-8.815,1.823
114.1,1.418,-4.168,-8.793,1.812
114.11,1.47,-4.203,-8.77,1.799
114.12,1.52,-4.241,-8.746,1.785
114.13,1.57,-4.281,-8.721,1.769
114.14,1.621,-4.324,-8.695,1.75
114.15,1.671,-4.368,-8.667,1.728
114.16,1.72,-4.415,-8.639,1.703
114.17,1.769,-4.465,-8.609,1.677
114.18,1.817,-4.517,-8.577,1.648
114.19,1.864,-4.572,-8.543,1.619
114.2,1.91,-4.629,-8.508,1.588
114.21,1.955,-4.689,-8.471,1.554
114.22,1.998,-4.752,-8.433,1.516
114.23,2.04,-4.816,-8.393,1.476
114.24,2.081,-4.883,-8.352,1.434
114.25,2.122,-4.952,-8.308,1.39
114.26,2.161,-5.022,-8.263,1.346
114.27,2.2,-5.094,-8.216,1.3
114.28,2.237,-5.168,-8.167,1.252
114.29,2.275,-5.243,-8.116,1.202
114.3,2.31,-5.319,-8.064,1.149
114.31,2.345,-5.396,-8.01,1.093
114.32,2.379,-5.474,-7.955,1.035
114.33,2.411,-5.554,-7.898,0.975
114.34,2.443,-5.634,-7.838,0.912
114.35,2.474,-5.715,-7.777,0.849
114.36,2.503,-5.797,-7.714,0.784
114.37,2.531,-5.879,-7.648,0.718
114.38,2.559,-5.962,-7.58,0.653
114.39,2.586,-6.045,-7.51,0.586
114.4,2.613,-6.129,-7.438,0.52
114.41,2.639,-6.213,-7.363,0.454
114.42,2.664,-6.296,-7.286,0.389
114.43,2.688,-6.38,-7.207,0.324
114.44,2.711,-6.464,-7.126,0.258
114.45,2.735,-6.549,-7.041,0.194
114.46,2.757,-6.633,-6.954,0.131
114.47,2.779,-6.718,-6.865,0.069
114.48,2.801,-6.802,-6.773,0.008
114.49,2.822,-6.885,-6.679,-0.051
114.5,2.842,-6.968,-6.583,-0.111
114.51,2.862,-7.051,-6.485,-0.17
114.52,2.881,-7.133,-6.384,-0.228
114.53,2.9,-7.214,-6.281,-0.284
114.54,2.918,-7.294,-6.177,-0.339
114.55,2.936,-7.373,-6.07,-0.392
114.56,2.954,-7.451,-5.961,-0.443
114.57,2.971,-7.528,-5.852,-0.492
114.58,2.987,-7.603,-5.741,-0.54
114.59,3.003,-7.677,-5.628,-0.586
114.6,3.019,-7.75,-5.515,-0.63
114.61,3.034,-7.821,-5.4,-0.672
114.62,3.05,-7.89,-5.284,-0.712
114.63,3.065,-7.958,-5.167,-0.75
114.64,3.081,-8.025,-5.047,-0.785
114.65,3.099,-8.091,-4.924,-0.817
114.66,3.117,-8.156,-4.799,-0.846
114.67,3.137,-8.22,-4.67,-0.872
114.68,3.158,-8.283,-4.538,-0.895
114.69,3.18,-8.345,-4.403,-0.914
114.7,3.204,-8.406,-4.265,-0.931
114.71,3.229,-8.466,-4.123,-0.944
114.72,3.256,-8.523,-3.978,-0.953
114.73,3.284,-8.58,-3.83,-0.96
114.74,3.314,-8.634,-3.678,-0.963
114.75,3.345,-8.687,-3.522,-0.963
114.76,3.376,-8.738,-3.364,-0.961
114.77,3.406,-8.786,-3.205,-0.958
114.78,3.435,-8.831,-3.046,-0.954
114.79,3.463,-8.874,-2.888,-0.95
114.8,3.489,-8.914,-2.73,-0.944
114.81,3.515,-8.951,-2.573,-0.938
114.82,3.541,-8.985,-2.417,-0.93
114.83,3.566,-9.017,-2.262,-0.922
114.84,3.591,-9.045,-2.109,-0.912
114.85,3.616,-9.07,-1.956,-0.901
114.86,3.641,-9.093,-1.805,-0.889
114.87,3.666,-9.113,-1.655,-0.877
114.88,3.691,-9.129,-1.507,-0.863
114.89,3.716,-9.144,-1.361,-0.849
114.9,3.741,-9.155,-1.214,-0.833
114.91,3.767,-9.165,-1.066,-0.817
114.92,3.794,-9.171,-0.918,-0.798
114.93,3.824,-9.174,-0.772,-0.778
114.94,3.856,-9.173,-0.632,-0.757
114.95,3.892,-9.168,-0.499,-0.735
114.96,3.932,-9.158,-0.374,-0.713
114.97,3.975,-9.145,-0.256,-0.691
114.98,4.022,-9.129,-0.145,-0.669
114.99,4.073,-9.109,-0.041,-0.647
115,4.127,-9.086,0.054,-0.625
115.01,4.185,-9.06,0.143,-0.604
115.02,4.246,-9.032,0.226,-0.582
115.03,4.31,-9,0.305,-0.56
115.04,4.378,-8.966,0.381,-0.537
115.05,4.448,-8.929,0.453,-0.514
115.06,4.521,-8.89,0.521,-0.49
115.07,4.596,-8.849,0.585,-0.466
115.08,4.674,-8.805,0.644,-0.441
115.09,4.754,-8.759,0.7,-0.416
115.1,4.834,-8.712,0.753,-0.391
115.11,4.915,-8.663,0.802,-0.367
115.12,4.997,-8.613,0.848,-0.342
115.13,5.08,-8.56,0.89,-0.318
115.14,5.165,-8.507,0.928,-0.294
115.15,5.249,-8.452,0.962,-0.27
115.16,5.334,-8.396,0.993,-0.246
115.17,5.418,-8.339,1.021,-0.223
115.18,5.502,-8.281,1.044,-0.201
115.19,5.587,-8.223,1.064,-0.18
115.2,5.671,-8.163,1.079,-0.159
115.21,5.754,-8.104,1.087,-0.14
115.22,5.838,-8.044,1.092,-0.122
115.23,5.919,-7.984,1.093,-0.104
115.24,6,-7.924,1.092,-0.088
115.25,6.079,-7.864,1.089,-0.071
115.26,6.155,-7.805,1.083,-0.056
115.27,6.231,-7.746,1.074,-0.041
115.28,6.305,-7.688,1.062,-0.028
115.29,6.377,-7.631,1.047,-0.017
115.3,6.447,-7.574,1.029,-0.006
115.31,6.515,-7.518,1.009,0.002
115.32,6.581,-7.464,0.987,0.011
115.33,6.643,-7.411,0.965,0.019
115.34,6.703,-7.36,0.943,0.027
115.35,6.759,-7.311,0.92,0.034
115.36,6.813,-7.264,0.895,0.041
115.37,6.862,-7.22,0.871,0.048
115.38,6.91,-7.178,0.847,0.055
115.39,6.954,-7.138,0.824,0.061
115.4,6.995,-7.1,0.799,0.067
115.41,7.034,-7.064,0.773,0.071
115.42,7.07,-7.031,0.746,0.076
115.43,7.104,-7,0.719,0.078
115.44,7.134,-6.972,0.691,0.081
115.45,7.161,-6.947,0.665,0.083
115.46,7.186,-6.924,0.64,0.086
115.47,7.207,-6.903,0.614,0.087
115.48,7.227,-6.885,0.587,0.089
115.49,7.243,-6.87,0.561,0.088
115.5,7.257,-6.858,0.533,0.087
115.51,7.268,-6.848,0.505,0.084
115.52,7.277,-6.841,0.477,0.082
115.53,7.282,-6.837,0.451,0.079
115.54,7.283,-6.838,0.424,0.075
115.55,7.281,-6.841,0.397,0.072
115.56,7.277,-6.847,0.37,0.068
115.57,7.271,-6.856,0.343,0.063
115.58,7.263,-6.866,0.314,0.057
115.59,7.252,-6.878,0.284,0.051
115.6,7.239,-6.893,0.255,0.042
115.61,7.224,-6.91,0.226,0.034
115.62,7.206,-6.929,0.196,0.024
115.63,7.186,-6.951,0.167,0.015
115.64,7.164,-6.974,0.137,0.003
115.65,7.14,-7,0.106,-0.008
115.66,7.113,-7.027,0.075,-0.02
115.67,7.084,-7.057,0.045,-0.034
115.68,7.053,-7.088,0.015,-0.047
115.69,7.019,-7.121,-0.015,-0.062
115.7,6.983,-7.156,-0.044,-0.077
115.71,6.945,-7.193,-0.075,-0.092
115.72,6.904,-7.232,-0.105,-0.109
115.73,6.861,-7.271,-0.137,-0.126
115.74,6.816,-7.313,-0.169,-0.145
115.75,6.769,-7.355,-0.202,-0.165
115.76,6.719,-7.399,-0.234,-0.184
115.77,6.668,-7.444,-0.266,-0.205
115.78,6.613,-7.491,-0.299,-0.227
115.79,6.556,-7.538,-0.331,-0.249
115.8,6.497,-7.588,-0.361,-0.272
115.81,6.435,-7.638,-0.389,-0.295
115.82,6.37,-7.69,-0.419,-0.319
115.83,6.303,-7.742,-0.45,-0.344
115.84,6.235,-7.793,-0.482,-0.371
115.85,6.165,-7.845,-0.516,-0.4
115.86,6.093,-7.898,-0.554,-0.431
115.87,6.019,-7.949,-0.594,-0.464
115.88,5.945,-8,-0.637,-0.499
115.89,5.87,-8.049,-0.682,-0.535
115.9,5.794,-8.097,-0.729,-0.571
115.91,5.718,-8.143,-0.778,-0.609
115.92,5.641,-8.188,-0.83,-0.648
115.93,5.565,-8.232,-0.883,-0.688
115.94,5.489,-8.273,-0.938,-0.728
115.95,5.414,-8.312,-0.996,-0.769
115.96,5.338,-8.349,-1.057,-0.81
115.97,5.264,-8.384,-1.122,-0.852
115.98,5.191,-8.416,-1.19,-0.895
115.99,5.119,-8.444,-1.262,-0.938
116,5.048,-8.47,-1.338,-0.981
116.01,4.979,-8.493,-1.417,-1.024
116.02,4.911,-8.514,-1.497,-1.067
116.03,4.845,-8.531,-1.58,-1.11
116.04,4.779,-8.546,-1.666,-1.152
116.05,4.716,-8.558,-1.755,-1.194
116.06,4.653,-8.567,-1.847,-1.235
116.07,4.593,-8.573,-1.941,-1.276
116.08,4.533,-8.576,-2.039,-1.316
116.09,4.476,-8.575,-2.14,-1.356
116.1,4.42,-8.571,-2.244,-1.394
116.11,4.365,-8.565,-2.351,-1.432
116.12,4.312,-8.555,-2.46,-1.469
116.13,4.26,-8.541,-2.572,-1.505
116.14,4.209,-8.524,-2.688,-1.54
116.15,4.16,-8.504,-2.807,-1.574
116.16,4.113,-8.481,-2.927,-1.607
116.17,4.066,-8.453,-3.05,-1.638
116.18,4.021,-8.423,-3.175,-1.669
116.19,3.979,-8.386,-3.307,-1.697
116.2,3.938,-8.346,-3.441,-1.725
116.21,3.898,-8.302,-3.578,-1.751
116.22,3.859,-8.253,-3.718,-1.777
116.23,3.82,-8.199,-3.862,-1.802
116.24,3.782,-8.141,-4.008,-1.826
116.25,3.744,-8.078,-4.158,-1.849
116.26,3.706,-8.009,-4.313,-1.871
116.27,3.668,-7.935,-4.471,-1.892
116.28,3.63,-7.855,-4.631,-1.912
116.29,3.591,-7.768,-4.796,-1.932
116.3,3.551,-7.675,-4.965,-1.951
116.31,3.51,-7.576,-5.137,-1.97
116.32,3.467,-7.469,-5.312,-1.988
116.33,3.423,-7.355,-5.491,-2.006
116.34,3.376,-7.233,-5.672,-2.025
116.35,3.326,-7.103,-5.856,-2.043
116.36,3.274,-6.966,-6.041,-2.061
116.37,3.218,-6.82,-6.228,-2.079
116.38,3.158,-6.666,-6.417,-2.099
116.39,3.093,-6.502,-6.607,-2.119
116.4,3.024,-6.328,-6.798,-2.139
116.41,2.95,-6.146,-6.989,-2.161
116.42,2.871,-5.953,-7.178,-2.184
116.43,2.786,-5.751,-7.367,-2.208
116.44,2.696,-5.54,-7.553,-2.233
116.45,2.599,-5.319,-7.735,-2.259
116.46,2.496,-5.088,-7.914,-2.288
116.47,2.387,-4.846,-8.088,-2.319
116.48,2.272,-4.595,-8.257,-2.353
116.49,2.15,-4.333,-8.419,-2.39
116.5,2.022,-4.062,-8.573,-2.429
116.51,1.889,-3.782,-8.718,-2.472
116.52,1.746,-3.487,-8.855,-2.523
116.53,1.598,-3.183,-8.981,-2.577
116.54,1.443,-2.87,-9.095,-2.635
116.55,1.282,-2.547,-9.197,-2.695
116.56,1.117,-2.216,-9.286,-2.757
116.57,0.946,-1.878,-9.359,-2.822
116.58,0.771,-1.533,-9.418,-2.888
116.59,0.592,-1.18,-9.46,-2.957
116.6,0.41,-0.821,-9.486,-3.027
116.61,0.225,-0.455,-9.493,-3.099
116.62,0.038,-0.084,-9.483,-3.172
116.63,-0.149,0.291,-9.453,-3.245
116.64,-0.338,0.671,-9.403,-3.317
116.65,-0.527,1.055,-9.333,-3.389
116.66,-0.715,1.442,-9.243,-3.458
116.67,-0.903,1.83,-9.132,-3.526
116.68,-1.089,2.22,-8.999,-3.59
116.69,-1.273,2.61,-8.844,-3.651
116.7,-1.456,3,-8.667,-3.708
116.71,-1.635,3.388,-8.467,-3.76
116.72,-1.811,3.773,-8.244,-3.808
116.73,-1.983,4.155,-7.998,-3.849
116.74,-2.15,4.53,-7.729,-3.885
116.75,-2.311,4.899,-7.438,-3.913
116.76,-2.466,5.26,-7.124,-3.934
116.77,-2.614,5.61,-6.789,-3.947
